證券代碼,年月日,收盤價(元),收盤價(元)_週
0050 元大台灣50,2009/12/11,53.85,41.18
1101 台泥,2009/12/11,34.05,19.56
1102 亞泥,2009/12/11,33.7,19.74
1216 統一,2009/12/11,39.2,20.16
1301 台塑,2009/12/11,65.7,42.99
1303 南亞,2009/12/11,56,38.15
1402 遠東新,2009/12/11,38,23
2002 中鋼,2009/12/11,31.05,20.12
2105 正新,2009/12/11,72.1,27.16
2301 光寶科,2009/12/11,43.75,24.31
2303 聯電,2009/12/11,16,10.96
2308 台達電,2009/12/11,93.9,66.48
2317 鴻海,2009/12/11,140,69.99
2327 國巨,2009/12/11,9.47,25.19
2330 台積電,2009/12/11,62.6,45.6
2354 鴻準,2009/12/11,118.5,68.62
2357 華碩,2009/12/11,64.4,145.26
2382 廣達,2009/12/11,66.9,40.46
2395 研華,2009/12/11,61.8,34.09
2408 南亞科,2009/12/11,24.8,195.31
2409 友達,2009/12/11,35.4,27.23
2412 中華電,2009/12/11,58,48.03
2454 聯發科,2009/12/11,520,351.25
2474 可成,2009/12/11,88.1,67.71
2492 華新科,2009/12/11,13.7,14.03
2801 彰銀,2009/12/11,15,8.09
2823 中壽,2009/12/11,23.15,8.98
2880 華南金,2009/12/11,19.7,9.46
2881 富邦金,2009/12/11,37.2,22.56
2882 國泰金,2009/12/11,57.1,34.33
2883 開發金,2009/12/11,9.08,5.99
2884 玉山金,2009/12/11,13,5.44
2885 元大金,2009/12/11,22.2,14.47
2886 兆豐金,2009/12/11,18.3,11.07
2887 台新金,2009/12/11,12.1,5.82
2890 永豐金,2009/12/11,12,6.22
2891 中信金,2009/12/11,19.5,8.53
2892 第一金,2009/12/11,19.2,9.07
2912 統一超,2009/12/11,74.9,55
3008 大立光,2009/12/11,419,361.04
3045 台灣大,2009/12/11,59.9,40.04
3481 群創,2009/12/11,46,38.57
4904 遠傳,2009/12/11,37.7,23.88
6505 台塑化,2009/12/11,81.5,59.85
9904 寶成,2009/12/11,25,16.39
0050 元大台灣50,2009/12/18,53.25,40.72
1101 台泥,2009/12/18,33.8,19.42
1102 亞泥,2009/12/18,33.95,19.89
1216 統一,2009/12/18,38.95,20.03
1301 台塑,2009/12/18,65.5,42.86
1303 南亞,2009/12/18,55.8,38.01
1402 遠東新,2009/12/18,38.8,23.48
2002 中鋼,2009/12/18,31.3,20.28
2105 正新,2009/12/18,71.8,27.05
2301 光寶科,2009/12/18,44,24.45
2303 聯電,2009/12/18,15.6,10.68
2308 台達電,2009/12/18,94.2,66.69
2317 鴻海,2009/12/18,139,69.49
2327 國巨,2009/12/18,10.15,27
2330 台積電,2009/12/18,61.9,45.09
2354 鴻準,2009/12/18,115.5,66.88
2357 華碩,2009/12/18,56.9,128.35
2382 廣達,2009/12/18,69.4,41.98
2395 研華,2009/12/18,75.9,41.87
2408 南亞科,2009/12/18,22.95,180.74
2409 友達,2009/12/18,35.9,27.62
2412 中華電,2009/12/18,58.3,48.28
2454 聯發科,2009/12/18,529,357.33
2474 可成,2009/12/18,85.1,65.4
2492 華新科,2009/12/18,14.3,14.64
2801 彰銀,2009/12/18,14.75,7.96
2823 中壽,2009/12/18,23.25,9.02
2880 華南金,2009/12/18,19.45,9.34
2881 富邦金,2009/12/18,37.3,22.62
2882 國泰金,2009/12/18,56.9,34.21
2883 開發金,2009/12/18,9,5.93
2884 玉山金,2009/12/18,12.7,5.32
2885 元大金,2009/12/18,21.25,13.86
2886 兆豐金,2009/12/18,18,10.89
2887 台新金,2009/12/18,11.7,5.62
2890 永豐金,2009/12/18,11.55,5.99
2891 中信金,2009/12/18,18.9,8.26
2892 第一金,2009/12/18,19.2,9.07
2912 統一超,2009/12/18,74,54.34
3008 大立光,2009/12/18,420,361.9
3045 台灣大,2009/12/18,61.3,40.97
3481 群創,2009/12/18,45.4,38.06
4904 遠傳,2009/12/18,37.75,23.91
6505 台塑化,2009/12/18,81.6,59.92
9904 寶成,2009/12/18,25,16.39
0050 元大台灣50,2009/12/25,55.2,42.21
1101 台泥,2009/12/25,33.65,19.33
1102 亞泥,2009/12/25,34.05,19.95
1216 統一,2009/12/25,38.8,19.95
1301 台塑,2009/12/25,66.2,43.32
1303 南亞,2009/12/25,57.5,39.17
1402 遠東新,2009/12/25,39.5,23.91
2002 中鋼,2009/12/25,31.8,20.61
2105 正新,2009/12/25,71.3,26.86
2301 光寶科,2009/12/25,45.05,25.03
2303 聯電,2009/12/25,16.5,11.3
2308 台達電,2009/12/25,98.6,69.8
2317 鴻海,2009/12/25,147.5,73.74
2327 國巨,2009/12/25,11.6,30.85
2330 台積電,2009/12/25,63.4,46.18
2354 鴻準,2009/12/25,119.5,69.19
2357 華碩,2009/12/25,59.6,134.44
2382 廣達,2009/12/25,69.6,42.1
2395 研華,2009/12/25,74.7,41.21
2408 南亞科,2009/12/25,28.45,224.05
2409 友達,2009/12/25,38,29.23
2412 中華電,2009/12/25,59.6,49.36
2454 聯發科,2009/12/25,545,368.13
2474 可成,2009/12/25,86.2,66.25
2492 華新科,2009/12/25,18.15,18.58
2801 彰銀,2009/12/25,15,8.09
2823 中壽,2009/12/25,23.8,9.23
2880 華南金,2009/12/25,19.65,9.44
2881 富邦金,2009/12/25,38.15,23.14
2882 國泰金,2009/12/25,58,34.87
2883 開發金,2009/12/25,9.18,6.05
2884 玉山金,2009/12/25,13.05,5.46
2885 元大金,2009/12/25,21.65,14.12
2886 兆豐金,2009/12/25,18.3,11.07
2887 台新金,2009/12/25,12.3,5.91
2890 永豐金,2009/12/25,11.95,6.19
2891 中信金,2009/12/25,19.55,8.55
2892 第一金,2009/12/25,19.3,9.12
2912 統一超,2009/12/25,75.6,55.52
3008 大立光,2009/12/25,412,355.01
3045 台灣大,2009/12/25,61.9,41.37
3481 群創,2009/12/25,46.2,38.73
4904 遠傳,2009/12/25,38.1,24.13
6505 台塑化,2009/12/25,82,60.21
9904 寶成,2009/12/25,25,16.39
0050 元大台灣50,2009/12/31,56.45,43.17
1101 台泥,2009/12/31,34,19.53
1102 亞泥,2009/12/31,34.6,20.27
1216 統一,2009/12/31,39.45,20.29
1301 台塑,2009/12/31,67.3,44.04
1303 南亞,2009/12/31,58.3,39.71
1402 遠東新,2009/12/31,40,24.21
2002 中鋼,2009/12/31,33,21.38
2105 正新,2009/12/31,73.5,27.69
2301 光寶科,2009/12/31,48.05,26.7
2303 聯電,2009/12/31,17.2,11.78
2308 台達電,2009/12/31,100,70.79
2317 鴻海,2009/12/31,151.5,75.74
2327 國巨,2009/12/31,11.7,31.12
2330 台積電,2009/12/31,64.5,46.98
2354 鴻準,2009/12/31,124,71.8
2357 華碩,2009/12/31,61.8,139.4
2382 廣達,2009/12/31,69.6,42.1
2395 研華,2009/12/31,71.8,39.61
2408 南亞科,2009/12/31,32.7,257.53
2409 友達,2009/12/31,38.8,29.85
2412 中華電,2009/12/31,59.5,49.28
2454 聯發科,2009/12/31,558,376.92
2474 可成,2009/12/31,89.3,68.63
2492 華新科,2009/12/31,20.2,20.68
2801 彰銀,2009/12/31,15.25,8.23
2823 中壽,2009/12/31,24.85,9.64
2880 華南金,2009/12/31,20.15,9.68
2881 富邦金,2009/12/31,39.3,23.83
2882 國泰金,2009/12/31,59.7,35.89
2883 開發金,2009/12/31,9.8,6.46
2884 玉山金,2009/12/31,13.35,5.59
2885 元大金,2009/12/31,23.5,15.32
2886 兆豐金,2009/12/31,18.5,11.19
2887 台新金,2009/12/31,12.6,6.06
2890 永豐金,2009/12/31,12.9,6.69
2891 中信金,2009/12/31,19.95,8.72
2892 第一金,2009/12/31,19.85,9.38
2912 統一超,2009/12/31,76.1,55.88
3008 大立光,2009/12/31,421,362.76
3045 台灣大,2009/12/31,62.4,41.71
3481 群創,2009/12/31,47.45,39.78
4904 遠傳,2009/12/31,38.15,24.16
6505 台塑化,2009/12/31,82.4,60.51
9904 寶成,2009/12/31,25.4,16.66
