證券代碼,年月日,收盤價(元),收盤價(元)_週
9904 寶成,2007/12/7,30.1,16.02
0050 元大台灣50,2007/12/14,58.4,41.36
1101 台泥,2007/12/14,44.5,23.28
1102 亞泥,2007/12/14,45,21.53
1216 統一,2007/12/14,37.85,16.62
1301 台塑,2007/12/14,87.2,46.87
1303 南亞,2007/12/14,85.5,49.49
1402 遠東新,2007/12/14,37.3,20.06
2002 中鋼,2007/12/14,41.5,22.08
2105 正新,2007/12/14,48,13.68
2301 光寶科,2007/12/14,54,25.35
2303 聯電,2007/12/14,19.15,11.86
2308 台達電,2007/12/14,101.5,60.76
2317 鴻海,2007/12/14,177,63.45
2327 國巨,2007/12/14,10.95,27.75
2330 台積電,2007/12/14,59.8,38.17
2354 鴻準,2007/12/14,238.5,104.41
2357 華碩,2007/12/14,94.8,176.76
2382 廣達,2007/12/14,45.6,23.03
2395 研華,2007/12/14,71,32.67
2408 南亞科,2007/12/14,17.45,385.86
2409 友達,2007/12/14,56.2,36.29
2412 中華電,2007/12/14,61.5,42.13
2454 聯發科,2007/12/14,370.5,219.35
2474 可成,2007/12/14,170.5,101.48
2492 華新科,2007/12/14,24,21.24
2801 彰銀,2007/12/14,19.05,9.37
2823 中壽,2007/12/14,18.1,6.4
2880 華南金,2007/12/14,21.7,9.19
2881 富邦金,2007/12/14,27.6,15.89
2882 國泰金,2007/12/14,69,37.96
2883 開發金,2007/12/14,12.25,7.71
2884 玉山金,2007/12/14,16.6,6.28
2885 元大金,2007/12/14,20.3,12.66
2886 兆豐金,2007/12/14,20,11.21
2887 台新金,2007/12/14,13,6.14
2890 永豐金,2007/12/14,11.75,6.02
2891 中信金,2007/12/14,22.65,8.72
2892 第一金,2007/12/14,24,9.98
2912 統一超,2007/12/14,85.8,52.39
3008 大立光,2007/12/14,399,311.06
3045 台灣大,2007/12/14,41.5,30.34
3481 群創,2007/12/14,92.8,65.44
4904 遠傳,2007/12/14,40.3,26.37
6505 台塑化,2007/12/14,93,60.57
9904 寶成,2007/12/14,30.15,16.05
0050 元大台灣50,2007/12/21,58.75,41.61
1101 台泥,2007/12/21,43.3,22.65
1102 亞泥,2007/12/21,41.85,20.02
1216 統一,2007/12/21,36.05,15.83
1301 台塑,2007/12/21,87.9,47.25
1303 南亞,2007/12/21,85,49.2
1402 遠東新,2007/12/21,35.5,19.09
2002 中鋼,2007/12/21,41.55,22.11
2105 正新,2007/12/21,46.5,13.25
2301 光寶科,2007/12/21,51.2,24.04
2303 聯電,2007/12/21,19.55,12.11
2308 台達電,2007/12/21,104,62.26
2317 鴻海,2007/12/21,191.5,68.64
2327 國巨,2007/12/21,10.5,26.61
2330 台積電,2007/12/21,59,37.66
2354 鴻準,2007/12/21,249,109.01
2357 華碩,2007/12/21,93.9,175.08
2382 廣達,2007/12/21,43.35,21.9
2395 研華,2007/12/21,65.4,30.09
2408 南亞科,2007/12/21,17.25,381.44
2409 友達,2007/12/21,57.1,36.87
2412 中華電,2007/12/21,59.9,41.04
2454 聯發科,2007/12/21,404,239.18
2474 可成,2007/12/21,173.5,103.26
2492 華新科,2007/12/21,21.5,19.03
2801 彰銀,2007/12/21,16.8,8.26
2823 中壽,2007/12/21,16.75,5.92
2880 華南金,2007/12/21,20.8,8.81
2881 富邦金,2007/12/21,27.7,15.94
2882 國泰金,2007/12/21,64,35.21
2883 開發金,2007/12/21,11.85,7.46
2884 玉山金,2007/12/21,16.75,6.34
2885 元大金,2007/12/21,19,11.85
2886 兆豐金,2007/12/21,19.65,11.01
2887 台新金,2007/12/21,12.25,5.79
2890 永豐金,2007/12/21,11.65,5.97
2891 中信金,2007/12/21,21.7,8.36
2892 第一金,2007/12/21,23.85,9.92
2912 統一超,2007/12/21,83.3,50.87
3008 大立光,2007/12/21,390,304.04
3045 台灣大,2007/12/21,40.9,29.9
3481 群創,2007/12/21,101,71.22
4904 遠傳,2007/12/21,39.75,26.01
6505 台塑化,2007/12/21,95,61.87
9904 寶成,2007/12/21,28.8,15.33
0050 元大台灣50,2007/12/28,61,43.2
1101 台泥,2007/12/28,46.1,24.12
1102 亞泥,2007/12/28,47.4,22.68
1216 統一,2007/12/28,42.35,18.6
1301 台塑,2007/12/28,90.9,48.86
1303 南亞,2007/12/28,86,49.78
1402 遠東新,2007/12/28,37.45,20.14
2002 中鋼,2007/12/28,43.3,23.04
2105 正新,2007/12/28,52.9,15.08
2301 光寶科,2007/12/28,57,26.76
2303 聯電,2007/12/28,20.1,12.45
2308 台達電,2007/12/28,110,65.85
2317 鴻海,2007/12/28,200.5,71.87
2327 國巨,2007/12/28,11.05,28.01
2330 台積電,2007/12/28,60.5,38.62
2354 鴻準,2007/12/28,262.5,114.92
2357 華碩,2007/12/28,98.3,183.28
2382 廣達,2007/12/28,46.3,23.39
2395 研華,2007/12/28,70.9,32.62
2408 南亞科,2007/12/28,18.6,411.29
2409 友達,2007/12/28,63,40.69
2454 聯發科,2007/12/28,402.5,238.29
2474 可成,2007/12/28,184,109.51
2492 華新科,2007/12/28,22.3,19.73
2801 彰銀,2007/12/28,17.6,8.66
2823 中壽,2007/12/28,17.85,6.31
2880 華南金,2007/12/28,21.45,9.08
2881 富邦金,2007/12/28,28.65,16.49
2882 國泰金,2007/12/28,68,37.41
2883 開發金,2007/12/28,12.75,8.03
2884 玉山金,2007/12/28,16.8,6.36
2885 元大金,2007/12/28,21.1,13.16
2886 兆豐金,2007/12/28,20.15,11.29
2887 台新金,2007/12/28,13,6.14
2890 永豐金,2007/12/28,12.15,6.23
2891 中信金,2007/12/28,22.95,8.84
2892 第一金,2007/12/28,24.15,10.05
2912 統一超,2007/12/28,84.5,51.6
3008 大立光,2007/12/28,429,334.45
3045 台灣大,2007/12/28,43.5,31.8
3481 群創,2007/12/28,108.5,76.51
4904 遠傳,2007/12/28,41.3,27.03
6505 台塑化,2007/12/28,95.3,62.07
9904 寶成,2007/12/28,29.85,15.89
0050 元大台灣50,2007/12/31,61.45,43.52
1101 台泥,2007/12/31,45,23.54
1102 亞泥,2007/12/31,47.4,22.68
1216 統一,2007/12/31,43.9,19.28
1301 台塑,2007/12/31,91.1,48.97
1303 南亞,2007/12/31,86,49.78
1402 遠東新,2007/12/31,38.05,20.46
2002 中鋼,2007/12/31,43.5,23.15
2105 正新,2007/12/31,53,15.11
2301 光寶科,2007/12/31,56.6,26.57
2303 聯電,2007/12/31,20.15,12.48
2308 台達電,2007/12/31,111,66.45
2317 鴻海,2007/12/31,202,72.41
2327 國巨,2007/12/31,11.4,28.89
2330 台積電,2007/12/31,62,39.58
2354 鴻準,2007/12/31,264,115.58
2357 華碩,2007/12/31,97.4,181.61
2382 廣達,2007/12/31,46.05,23.26
2395 研華,2007/12/31,73.9,34
2408 南亞科,2007/12/31,18.3,404.66
2409 友達,2007/12/31,63.5,41.01
2454 聯發科,2007/12/31,421,249.25
2474 可成,2007/12/31,189,112.49
2492 華新科,2007/12/31,23,20.35
2801 彰銀,2007/12/31,17.75,8.73
2823 中壽,2007/12/31,18.1,6.4
2880 華南金,2007/12/31,21.3,9.02
2881 富邦金,2007/12/31,28.8,16.58
2882 國泰金,2007/12/31,67.6,37.19
2883 開發金,2007/12/31,12.8,8.06
2884 玉山金,2007/12/31,16.85,6.38
2885 元大金,2007/12/31,21.15,13.19
2886 兆豐金,2007/12/31,19.95,11.18
2887 台新金,2007/12/31,13.45,6.36
2890 永豐金,2007/12/31,12.15,6.23
2891 中信金,2007/12/31,23.05,8.88
2892 第一金,2007/12/31,23.95,9.96
2912 統一超,2007/12/31,85.2,52.03
3008 大立光,2007/12/31,430,335.23
3045 台灣大,2007/12/31,43.5,31.8
3481 群創,2007/12/31,110,77.57
4904 遠傳,2007/12/31,41,26.83
6505 台塑化,2007/12/31,97,63.17
9904 寶成,2007/12/31,30.4,16.18
