證券代碼,年月日,收盤價(元),收盤價(元)_週
2454 聯發科,2011/12/2,289,221.27
2474 可成,2011/12/2,147,118.27
2492 華新科,2011/12/2,8.23,8.86
2801 彰銀,2011/12/2,17.15,10.4
2823 中壽,2011/12/2,27.4,14.45
2880 華南金,2011/12/2,17.45,9.79
2881 富邦金,2011/12/2,32.5,23.37
2882 國泰金,2011/12/2,32.1,21.19
2883 開發金,2011/12/2,9.11,6.82
2884 玉山金,2011/12/2,13.15,6.42
2885 元大金,2011/12/2,16,11.98
2886 兆豐金,2011/12/2,20.75,13.97
2887 台新金,2011/12/2,11.3,6.1
2890 永豐金,2011/12/2,9.12,5.05
2891 中信金,2011/12/2,18.1,9.6
2892 第一金,2011/12/2,18.25,9.87
2912 統一超,2011/12/2,160.5,125.4
3008 大立光,2011/12/2,521,462.69
3045 台灣大,2011/12/2,95,65.94
3481 群創,2011/12/2,13.2,11.07
4904 遠傳,2011/12/2,59.2,42.12
4938 和碩,2011/12/2,31.6,23.33
5880 合庫金,2011/12/2,19.25,10.69
6505 台塑化,2011/12/2,96.7,77.45
9904 寶成,2011/12/2,23.8,17.71
0050 元大台灣50,2011/12/9,48.24,39.82
1101 台泥,2011/12/9,33,21.42
1102 亞泥,2011/12/9,31.65,21.63
1216 統一,2011/12/9,43.55,27.56
1301 台塑,2011/12/9,85,62.77
1303 南亞,2011/12/9,57.1,42.84
1402 遠東新,2011/12/9,33.75,23.38
2002 中鋼,2011/12/9,28.45,21.9
2105 正新,2011/12/9,65.1,38.57
2301 光寶科,2011/12/9,32.95,21.37
2303 聯電,2011/12/9,12.45,9.56
2308 台達電,2011/12/9,64.3,49.63
2317 鴻海,2011/12/9,79.7,50.4
2327 國巨,2011/12/9,8.15,22.15
2330 台積電,2011/12/9,74.1,59.2
2354 鴻準,2011/12/9,88.5,62.36
2357 華碩,2011/12/9,206,132.92
2382 廣達,2011/12/9,59.9,40.52
2395 研華,2011/12/9,81.1,54.02
2408 南亞科,2011/12/9,2.02,16.15
2409 友達,2011/12/9,13.6,10.69
2412 中華電,2011/12/9,101,71.17
2454 聯發科,2011/12/9,260,199.06
2474 可成,2011/12/9,124.5,100.17
2492 華新科,2011/12/9,7.8,8.4
2801 彰銀,2011/12/9,16.5,10
2823 中壽,2011/12/9,24.65,13
2880 華南金,2011/12/9,16.95,9.51
2881 富邦金,2011/12/9,30.95,22.25
2882 國泰金,2011/12/9,31.25,20.63
2883 開發金,2011/12/9,8.67,6.49
2884 玉山金,2011/12/9,12.95,6.32
2885 元大金,2011/12/9,15.05,11.27
2886 兆豐金,2011/12/9,20.35,13.7
2887 台新金,2011/12/9,10.6,5.72
2890 永豐金,2011/12/9,8.64,4.79
2891 中信金,2011/12/9,18.2,9.65
2892 第一金,2011/12/9,17.75,9.6
2912 統一超,2011/12/9,167,130.48
3008 大立光,2011/12/9,495,439.6
3045 台灣大,2011/12/9,93.4,64.83
3481 群創,2011/12/9,12.85,10.77
4904 遠傳,2011/12/9,59.5,42.34
4938 和碩,2011/12/9,32.85,24.26
5880 合庫金,2011/12/9,18.15,10.08
6505 台塑化,2011/12/9,92.4,74
9904 寶成,2011/12/9,24.05,17.9
0050 元大台灣50,2011/12/16,47.7,39.37
1101 台泥,2011/12/16,33,21.42
1102 亞泥,2011/12/16,31.5,21.53
1216 統一,2011/12/16,41.6,26.33
1301 台塑,2011/12/16,82.9,61.22
1303 南亞,2011/12/16,55.5,41.64
1402 遠東新,2011/12/16,31.4,21.75
2002 中鋼,2011/12/16,28.2,21.71
2105 正新,2011/12/16,64,37.92
2301 光寶科,2011/12/16,31.7,20.56
2303 聯電,2011/12/16,12.25,9.41
2308 台達電,2011/12/16,64.4,49.71
2317 鴻海,2011/12/16,80,50.59
2327 國巨,2011/12/16,7.73,21.01
2330 台積電,2011/12/16,72.7,58.08
2354 鴻準,2011/12/16,90.4,63.7
2357 華碩,2011/12/16,209,134.86
2382 廣達,2011/12/16,61.8,41.8
2395 研華,2011/12/16,81.1,54.02
2408 南亞科,2011/12/16,1.8,14.4
2409 友達,2011/12/16,12.7,9.99
2412 中華電,2011/12/16,100.5,70.82
2454 聯發科,2011/12/16,255,195.24
2474 可成,2011/12/16,132.5,106.6
2492 華新科,2011/12/16,7.65,8.24
2801 彰銀,2011/12/16,15.85,9.61
2823 中壽,2011/12/16,22.65,11.95
2880 華南金,2011/12/16,16.55,9.29
2881 富邦金,2011/12/16,29.5,21.21
2882 國泰金,2011/12/16,29.8,19.67
2883 開發金,2011/12/16,8.01,6
2884 玉山金,2011/12/16,12.95,6.32
2885 元大金,2011/12/16,14.8,11.08
2886 兆豐金,2011/12/16,19.45,13.1
2887 台新金,2011/12/16,10.15,5.48
2890 永豐金,2011/12/16,8.22,4.55
2891 中信金,2011/12/16,17.55,9.31
2892 第一金,2011/12/16,16.85,9.12
2912 統一超,2011/12/16,161.5,126.18
3008 大立光,2011/12/16,502,445.82
3045 台灣大,2011/12/16,94.5,65.6
3481 群創,2011/12/16,11.75,9.85
4904 遠傳,2011/12/16,58.1,41.34
4938 和碩,2011/12/16,32.15,23.74
5871 中租-KY,2011/12/16,24.5,14.45
5880 合庫金,2011/12/16,17.5,9.72
6505 台塑化,2011/12/16,93.6,74.96
9904 寶成,2011/12/16,23.85,17.75
0050 元大台灣50,2011/12/23,50,41.27
1101 台泥,2011/12/23,35,22.72
1102 亞泥,2011/12/23,33.4,22.83
1216 統一,2011/12/23,44.1,27.91
1301 台塑,2011/12/23,85.1,62.84
1303 南亞,2011/12/23,58.8,44.12
1402 遠東新,2011/12/23,34,23.55
2002 中鋼,2011/12/23,28.9,22.25
2105 正新,2011/12/23,66.7,39.52
2301 光寶科,2011/12/23,34.75,22.54
2303 聯電,2011/12/23,12.7,9.75
2308 台達電,2011/12/23,70.7,54.57
2317 鴻海,2011/12/23,82.9,52.42
2327 國巨,2011/12/23,7.86,21.36
2330 台積電,2011/12/23,75.4,60.24
2354 鴻準,2011/12/23,95.5,67.29
2357 華碩,2011/12/23,215.5,139.05
2382 廣達,2011/12/23,61.7,41.74
2395 研華,2011/12/23,82,54.62
2408 南亞科,2011/12/23,2.31,18.47
2409 友達,2011/12/23,13.75,10.81
2412 中華電,2011/12/23,100.5,70.82
2454 聯發科,2011/12/23,281.5,215.53
2474 可成,2011/12/23,147.5,118.67
2492 華新科,2011/12/23,7.9,8.5
2801 彰銀,2011/12/23,16.8,10.19
2823 中壽,2011/12/23,25,13.19
2880 華南金,2011/12/23,16.9,9.48
2881 富邦金,2011/12/23,32.45,23.33
2882 國泰金,2011/12/23,33.3,21.98
2883 開發金,2011/12/23,8.54,6.4
2884 玉山金,2011/12/23,13.15,6.42
2885 元大金,2011/12/23,15.65,11.72
2886 兆豐金,2011/12/23,20.4,13.73
2887 台新金,2011/12/23,10.8,5.83
2890 永豐金,2011/12/23,9.35,5.18
2891 中信金,2011/12/23,19.15,10.15
2892 第一金,2011/12/23,17.9,9.68
2912 統一超,2011/12/23,163,127.35
3008 大立光,2011/12/23,570,506.21
3045 台灣大,2011/12/23,93.5,64.9
3481 群創,2011/12/23,12.55,10.52
4904 遠傳,2011/12/23,57,40.56
4938 和碩,2011/12/23,32.75,24.18
5871 中租-KY,2011/12/23,26.9,15.86
5880 合庫金,2011/12/23,18.3,10.16
6505 台塑化,2011/12/23,96.1,76.96
9904 寶成,2011/12/23,24.45,18.2
0050 元大台灣50,2011/12/30,49.81,41.11
1101 台泥,2011/12/30,35,22.72
1102 亞泥,2011/12/30,34,23.24
1216 統一,2011/12/30,44.25,28
1301 台塑,2011/12/30,80.8,59.67
1303 南亞,2011/12/30,60.1,45.09
1402 遠東新,2011/12/30,35.15,24.35
2002 中鋼,2011/12/30,28.8,22.17
2105 正新,2011/12/30,65.5,38.81
2301 光寶科,2011/12/30,34.1,22.12
2303 聯電,2011/12/30,12.7,9.75
2308 台達電,2011/12/30,72,55.58
2317 鴻海,2011/12/30,82.9,52.42
2327 國巨,2011/12/30,7.84,21.31
2330 台積電,2011/12/30,75.8,60.56
2354 鴻準,2011/12/30,96.6,68.07
2357 華碩,2011/12/30,215.5,139.05
2382 廣達,2011/12/30,63.7,43.09
2395 研華,2011/12/30,83.8,55.82
2408 南亞科,2011/12/30,2.27,18.15
2409 友達,2011/12/30,13,10.22
2412 中華電,2011/12/30,100,70.47
2454 聯發科,2011/12/30,277.5,212.46
2474 可成,2011/12/30,140.5,113.04
2492 華新科,2011/12/30,8.07,8.69
2801 彰銀,2011/12/30,16.45,9.97
2823 中壽,2011/12/30,24.5,12.92
2880 華南金,2011/12/30,16.35,9.17
2881 富邦金,2011/12/30,32.05,23.04
2882 國泰金,2011/12/30,32.7,21.59
2883 開發金,2011/12/30,8.57,6.42
2884 玉山金,2011/12/30,13.05,6.37
2885 元大金,2011/12/30,15.45,11.57
2886 兆豐金,2011/12/30,20.2,13.6
2887 台新金,2011/12/30,10.5,5.67
2890 永豐金,2011/12/30,9.22,5.11
2891 中信金,2011/12/30,18.9,10.02
2892 第一金,2011/12/30,17.75,9.6
2912 統一超,2011/12/30,165,128.92
3008 大立光,2011/12/30,566,502.66
3045 台灣大,2011/12/30,94.4,65.53
3481 群創,2011/12/30,12.2,10.23
4904 遠傳,2011/12/30,56.9,40.49
4938 和碩,2011/12/30,32.95,24.33
5871 中租-KY,2011/12/30,27.5,16.22
5880 合庫金,2011/12/30,18.2,10.11
6505 台塑化,2011/12/30,93.8,75.12
9904 寶成,2011/12/30,24.85,18.5
